,Unnamed: 0,comparison_name,estimate,intervention1,intervention2,lower,metric,outcome_name,pmid,result_str,review_name,upper,XML_file_names
23131,23131,"""Unconventional fractionation versus conventional fractionation""",1.19056061625,"""Hypofractionation""","""Conventional""",0.7288678821060001,"""RR""","""Local recurrence at 5 years (raw data from authors)""",18356109,no sig diff,"""CD003860 v. 8.4 Fraction size in radiation treatment for breast conservation in early breast cancer.rm5""",1.9447071489400003,PMC2323709.nxml
23134,23134,"""Unconventional fractionation versus conventional fractionation""",1.18872898453,"""Hypofractionation""","""Conventional""",0.7508695756389999,"""RR""","""Local recurrence at 5 years data from paper""",18356109,no sig diff,"""CD003860 v. 8.4 Fraction size in radiation treatment for breast conservation in early breast cancer.rm5""",1.88192016898,PMC2323709.nxml
23139,23139,"""Unconventional fractionation versus conventional fractionation""",1.03138309796,"""Unconventional""","""Conventional""",0.806727835979,"""RR""","""Deaths at 5 years""",18356109,no sig diff,"""CD003860 v. 8.4 Fraction size in radiation treatment for breast conservation in early breast cancer.rm5""",1.31859971519,PMC2323709.nxml
23141,23141,"""Unconventional fractionation versus conventional fractionation""",0.100806451613,"""Unconventional""","""Conventional""",0.00484577904747,"""RR""","""Acute skin toxicity""",18356109,no sig diff,"""CD003860 v. 8.4 Fraction size in radiation treatment for breast conservation in early breast cancer.rm5""",2.09707058189,PMC2323709.nxml
23145,23145,"""Unconventional fractionation versus conventional fractionation""",2.01479488904,"""Unconventional""","""Conventional""",0.225591704226,"""RR""","""Ischaemic heart disease (left sided tumours)""",18356109,no sig diff,"""CD003860 v. 8.4 Fraction size in radiation treatment for breast conservation in early breast cancer.rm5""",17.9944491258,PMC2323709.nxml
23146,23146,"""Unconventional fractionation versus conventional fractionation""",1.51109616678,"""Unconventional""","""Conventional""",0.157452466736,"""RR""","""Rib fractures at 5 years""",18356109,no sig diff,"""CD003860 v. 8.4 Fraction size in radiation treatment for breast conservation in early breast cancer.rm5""",14.5022283397,PMC2323709.nxml
23948,23948,"""LHW interventions to reduce mortality/morbidity in children under five compared with usual care""",0.848817719246,"""Intervention""","""Control""",0.7392335132340001,"""RR""","""Morbidity; reported illness in children - unadjusted""",17591349,"sig diff, neg","""CD004015 v. 6.3 Lay health workers in primary and community health care for maternal and child health and the manage.rm5""",0.9746467220530001,PMC3001156.nxml
23955,23955,"""LHW interventions to reduce mortality/morbidity in children under five compared with usual care""",1.5141467727700002,"""Intervention""","""Control""",1.18401002515,"""RR""","""Morbidity; care-seeking practice - unadjusted""",17591349,"sig diff, pos","""CD004015 v. 6.3 Lay health workers in primary and community health care for maternal and child health and the manage.rm5""",1.93633533566,PMC3001156.nxml
24133,24133,"""Chlorhexidine vaginal wash versus placebo""",1.1533511533499998,"""Chlorhexidine wash""","""Placebo""",0.6548641668490001,"""RR""","""Chorioamnionitis""",18476153,no sig diff,"""CD004070 v. 9.0 Vaginal chlorhexidine during labour for preventing maternal and neonatal infections (excluding Group.rm5""",2.03128977012,PMC2364551.nxml
24136,24136,"""Chlorhexidine vaginal wash versus placebo""",0.9688149688150001,"""Chlorhexidine wash""","""Placebo""",0.387983540344,"""RR""","""Postpartum endometritis""",18476153,no sig diff,"""CD004070 v. 9.0 Vaginal chlorhexidine during labour for preventing maternal and neonatal infections (excluding Group.rm5""",2.4191810894,PMC2364551.nxml
24141,24141,"""Chlorhexidine vaginal wash versus placebo""",0.330422125182,"""Chlorhexidine wash""","""Placebo""",0.0134960416672,"""RR""","""Neonatal pneumonia""",18476153,no sig diff,"""CD004070 v. 9.0 Vaginal chlorhexidine during labour for preventing maternal and neonatal infections (excluding Group.rm5""",8.08968907346,PMC2364551.nxml
24145,24145,"""Chlorhexidine vaginal wash versus placebo""",0.0,"""Chlorhexidine wash""","""Placebo""",0.0,"""RR""","""Neonatal sepsis""",18476153,"sig diff, neg","""CD004070 v. 9.0 Vaginal chlorhexidine during labour for preventing maternal and neonatal infections (excluding Group.rm5""",0.0,PMC2364551.nxml
24150,24150,"""Chlorhexidine vaginal wash versus placebo""",1.65207877462,"""Chlorhexidine wash""","""Control""",0.7304617045990001,"""RR""","""Newborn received antibiotics""",18476153,no sig diff,"""CD004070 v. 9.0 Vaginal chlorhexidine during labour for preventing maternal and neonatal infections (excluding Group.rm5""",3.7364919479800003,PMC2364551.nxml
46856,46856,"""Progesterone versus placebo""",0.563414634146,"""Progesterone""","""Placebo""",0.321994478359,"""RR""","""Mortality at the end of the follow-up period""",18447940,"sig diff, neg","""CD008409 v. 3.3 Progesterone for acute traumatic brain injury.rm5""",0.9858431473370001,PMC2447617.nxml
46859,46859,"""Progesterone versus placebo""",0.7256097560979999,"""Progesterone""","""Placebo""",0.525954408818,"""RR""","""Death or severe disability (GOS 1 to 3) at the end of the follow-up period""",18447940,no sig diff,"""CD008409 v. 3.3 Progesterone for acute traumatic brain injury.rm5""",1.0010554324,PMC2447617.nxml
46862,46862,"""Subgroup analysis: severe TBI subgroup (GCS ≤ 8)""",0.563414634146,"""Progesterone""","""Placebo""",0.321994478359,"""RR""","""Mortality at the end of the follow-up period""",18447940,"sig diff, neg","""CD008409 v. 3.3 Progesterone for acute traumatic brain injury.rm5""",0.9858431473370001,PMC2447617.nxml
46864,46864,"""Subgroup analysis: severe TBI subgroup (GCS ≤ 8)""",0.7256097560979999,"""Favours progesterone""","""Placebo""",0.525954408818,"""RR""","""Death or severe disability (GOS 1 to 3) at the end of the follow-up period""",18447940,no sig diff,"""CD008409 v. 3.3 Progesterone for acute traumatic brain injury.rm5""",1.0010554324,PMC2447617.nxml
46868,46868,"""Adequate allocation concealment (sensitivity analysis)""",0.563414634146,"""Progesterone""","""Placebo""",0.321994478359,"""RR""","""Mortality at the end of the follow-up period""",18447940,"sig diff, neg","""CD008409 v. 3.3 Progesterone for acute traumatic brain injury.rm5""",0.9858431473370001,PMC2447617.nxml
46870,46870,"""Adequate allocation concealment (sensitivity analysis)""",0.7256097560979999,"""Progesterone""","""Placebo""",0.525954408818,"""RR""","""Death or severe disability (GOS 1 to 3) at the end of the follow-up period""",18447940,no sig diff,"""CD008409 v. 3.3 Progesterone for acute traumatic brain injury.rm5""",1.0010554324,PMC2447617.nxml
47389,47389,"""Combined medicines versus Western medicines (primary outcome and non-specific secondary outcome)""",1.35,"""Combined medicines""","""Western medicines""",1.02057797824,"""RR""","""Effectiveness of intervention (non-prespecified secondary outcome)""",18447940,"sig diff, pos","""CD008510 v. 3.7 Chinese herbal medicines for threatened miscarriage.rm5""",1.7857528173800001,PMC2447617.nxml
47967,47967,"""CHM versus drugs""",0.666666666667,"""CHM""","""Drugs""",0.12122802164999999,"""RR""","""Adverse events""",18447940,no sig diff,"""CD008642 v. 4.0 Chinese herbal medicine for atopic eczema.rm5""",3.6661857415099997,PMC2447617.nxml
24832,24832,"""Mortality""",1.2972972973,"""HFO""","""CMV""",0.660153440524,"""RR""","""Hospital or 30-day Mortality""",16137357,no sig diff,"""CD004085 v. 5.2 High-frequency ventilation versus conventional ventilation for treatment of acute lung injury and ac.rm5""",2.54937742389,PMC1269459.nxml
24835,24835,"""Mortality""",1.31428571429,"""HFO""","""CMV""",0.675256385328,"""RR""","""Hospital or 30-day Mortality (Bollen 2005 patients lost to follow-up excluded)""",16137357,no sig diff,"""CD004085 v. 5.2 High-frequency ventilation versus conventional ventilation for treatment of acute lung injury and ac.rm5""",2.55806087333,PMC1269459.nxml
24840,24840,"""Adverse events""",1.2972972973,"""HFO""","""CMV""",0.505428780521,"""RR""","""Treatment Failure (Intractable Hypoxia, Hypotension, Acidosis, Hypercapnea requiring discontinuation of study intervention)""",16137357,no sig diff,"""CD004085 v. 5.2 High-frequency ventilation versus conventional ventilation for treatment of acute lung injury and ac.rm5""",3.32980697269,PMC1269459.nxml
24842,24842,"""Adverse events""",0.648648648649,"""HFO""","""CMV""",0.0425679187242,"""RR""","""Barotrauma""",16137357,no sig diff,"""CD004085 v. 5.2 High-frequency ventilation versus conventional ventilation for treatment of acute lung injury and ac.rm5""",9.88408834643,PMC1269459.nxml
24846,24846,"""Adverse events""",2.59459459459,"""HFO""","""CMV""",0.308259373575,"""RR""","""Hypotension""",16137357,no sig diff,"""CD004085 v. 5.2 High-frequency ventilation versus conventional ventilation for treatment of acute lung injury and ac.rm5""",21.838496043899998,PMC1269459.nxml
24849,24849,"""Adverse events""",2.59459459459,"""HFO""","""CMV""",0.308259373575,"""RR""","""Hypotension (Shah and Mentzelopoulos included)""",16137357,no sig diff,"""CD004085 v. 5.2 High-frequency ventilation versus conventional ventilation for treatment of acute lung injury and ac.rm5""",21.838496043899998,PMC1269459.nxml
24856,24856,"""Mortality""",1.2972972973,"""HFO""","""CMV""",0.660153440524,"""RR""","""Hospital or 30-day mortality""",16137357,no sig diff,"""CD004085 v. 6.6 High-frequency oscillatory ventilation versus conventional ventilation for acute respiratory distres.rm5""",2.54937742389,PMC1269459.nxml
24861,24861,"""Mortality""",1.31428571429,"""HFO""","""CMV""",0.675256385328,"""RR""","""Hospital or 30-day mortality (Bollen 2005 and Mentzelopoulos 2012 participants lost to follow-up censored)""",16137357,no sig diff,"""CD004085 v. 6.6 High-frequency oscillatory ventilation versus conventional ventilation for acute respiratory distres.rm5""",2.55806087333,PMC1269459.nxml
24864,24864,"""Mortality""",1.2972972973,"""HFO""","""CMV""",0.660153440524,"""RR""","""Hospital or 30-day mortality (Shah 2004 post-randomization withdrawals included)""",16137357,no sig diff,"""CD004085 v. 6.6 High-frequency oscillatory ventilation versus conventional ventilation for acute respiratory distres.rm5""",2.54937742389,PMC1269459.nxml
24871,24871,"""Adverse events""",1.2972972973,"""HFO""","""CMV""",0.505428780521,"""RR""","""Treatment failure (intractable hypoxia, hypotension, acidosis, hypercapnoea requiring discontinuation of study intervention)""",16137357,no sig diff,"""CD004085 v. 6.6 High-frequency oscillatory ventilation versus conventional ventilation for acute respiratory distres.rm5""",3.32980697269,PMC1269459.nxml
24873,24873,"""Adverse events""",0.648648648649,"""HFO""","""CMV""",0.0425679187242,"""RR""","""Barotrauma""",16137357,no sig diff,"""CD004085 v. 6.6 High-frequency oscillatory ventilation versus conventional ventilation for acute respiratory distres.rm5""",9.88408834643,PMC1269459.nxml
24877,24877,"""Adverse events""",2.59459459459,"""HFO""","""CMV""",0.308259373575,"""RR""","""Hypotension""",16137357,no sig diff,"""CD004085 v. 6.6 High-frequency oscillatory ventilation versus conventional ventilation for acute respiratory distres.rm5""",21.838496043899998,PMC1269459.nxml
24880,24880,"""Adverse events""",2.59459459459,"""HFO""","""CMV""",0.308259373575,"""RR""","""Hypotension (Shah included)""",16137357,no sig diff,"""CD004085 v. 6.6 High-frequency oscillatory ventilation versus conventional ventilation for acute respiratory distres.rm5""",21.838496043899998,PMC1269459.nxml
7236,7236,"""Any intervention vs control""",1.36305259028,"""Favours treatment""","""Control""",0.900382125173,"""RR""","""HIV incidence""",17388666,no sig diff,"""CD001220 v. 8.2 Population-based biomedical sexually transmitted infection control interventions for reducing HIV in.rm5""",2.0634709552,PMC1831737.nxml
7240,7240,"""Improved STI syndromic management vs. usual care""",1.36305259028,"""Treatment""","""Control""",0.900382125173,"""RR""","""HIV incidence""",17388666,no sig diff,"""CD001220 v. 8.2 Population-based biomedical sexually transmitted infection control interventions for reducing HIV in.rm5""",2.0634709552,PMC1831737.nxml
19652,19652,"""Interventions to increase condom use versus standard care""",1.43988783736,"""Condom promotion""","""Standard care""",0.619922099086,"""RR""","""HIV incidence (person/years)""",17388666,no sig diff,"""CD003363 v. 5.2 Structural and community-level interventions for increasing condom use to prevent the transmission o.rm5""",3.34441535033,PMC1831737.nxml
19657,19657,"""Interventions to increase condom use versus standard care""",0.938811188811,"""Condom promotion""","""Standard care""",0.424646489784,"""RR""","""Two or more sexual partners in last year""",17388666,no sig diff,"""CD003363 v. 5.2 Structural and community-level interventions for increasing condom use to prevent the transmission o.rm5""",2.07552980995,PMC1831737.nxml
19660,19660,"""Interventions to increase condom use versus standard care""",1.02725366876,"""Condom promotion""","""Standard care""",0.910889996285,"""RR""","""Unprotected sex with regular partner in past three years""",17388666,no sig diff,"""CD003363 v. 5.2 Structural and community-level interventions for increasing condom use to prevent the transmission o.rm5""",1.1584824779,PMC1831737.nxml
19661,19661,"""Interventions to increase condom use versus standard care""",1.06403466538,"""Condom promotion""","""Standard care""",0.7520019470129999,"""RR""","""Knowledge: Condom can prevent HIV""",17388666,no sig diff,"""CD003363 v. 5.2 Structural and community-level interventions for increasing condom use to prevent the transmission o.rm5""",1.50554100775,PMC1831737.nxml
19664,19664,"""Interventions to increase condom use versus standard care""",1.02212153518,"""Condom promotion""","""Standard care""",0.896242715702,"""RR""","""Self efficacy""",17388666,no sig diff,"""CD003363 v. 5.2 Structural and community-level interventions for increasing condom use to prevent the transmission o.rm5""",1.16568024976,PMC1831737.nxml
19665,19665,"""Stratified analysis: Condom promotion along with free massive condom distribution""",1.43988783736,"""Condom promotion""","""Standard care""",0.619922099086,"""RR""","""HIV incidence (person/years)""",17388666,no sig diff,"""CD003363 v. 5.2 Structural and community-level interventions for increasing condom use to prevent the transmission o.rm5""",3.34441535033,PMC1831737.nxml
408,408,"""Nortriptyline. Abstinence at 6m or greater follow-up""",0.615384615385,"""Nortriptyline & NRT""","""NRT alone""",0.247468785275,"""RR""","""Nortriptyline and NRT versus NRT alone""",15305182,no sig diff,"""CD000031 v. 19.0 Antidepressants for smoking cessation.rm5""",1.53028683772,PMC2364769.nxml
409,409,"""Nortriptyline. Abstinence at 6m or greater follow-up""",1.3403846153799999,"""Nortriptyline & NRT""","""NRT alone""",0.753514289132,"""RR""","""Nortriptyline and NRT versus NRT alone""",15305182,no sig diff,"""CD000031 v. 19.0 Antidepressants for smoking cessation.rm5""",2.38433556347,PMC2364769.nxml
23608,23608,"""Non-legislative interventions vs control""",1.15892857143,"""Experimental""","""Control""",0.711992320464,"""OR""","""Observed helmet wearing""",15305182,no sig diff,"""CD003985 v. 8.0 Non-legislative interventions for the promotion of cycle helmet wearing by children.rm5""",1.8864184276599998,PMC2364769.nxml
23622,23622,"""Non-legislative interventions vs control""",1.14481645825,"""Experimental""","""Control""",0.8671828323299999,"""OR""","""Self reported helmet wearing""",15305182,no sig diff,"""CD003985 v. 8.0 Non-legislative interventions for the promotion of cycle helmet wearing by children.rm5""",1.51133610378,PMC2364769.nxml
23628,23628,"""Non-legislative interventions vs control (RCTs only)""",1.15892857143,"""Experimental""","""Control""",0.711992320464,"""OR""","""Observed helmet wearing""",15305182,no sig diff,"""CD003985 v. 8.0 Non-legislative interventions for the promotion of cycle helmet wearing by children.rm5""",1.8864184276599998,PMC2364769.nxml
23635,23635,"""Non-legislative interventions vs control (RCTs only)""",1.14481645825,"""Experimental""","""Control""",0.8671828323299999,"""OR""","""Self reported helmet wearing""",15305182,no sig diff,"""CD003985 v. 8.0 Non-legislative interventions for the promotion of cycle helmet wearing by children.rm5""",1.51133610378,PMC2364769.nxml
23648,23648,"""Non-legislative interventions vs control (school-based interventions)""",1.15892857143,"""Experimental""","""Control""",0.711992320464,"""OR""","""Observed helmet wearing""",15305182,no sig diff,"""CD003985 v. 8.0 Non-legislative interventions for the promotion of cycle helmet wearing by children.rm5""",1.8864184276599998,PMC2364769.nxml
23656,23656,"""Non-legislative interventions vs control (school-based interventions)""",1.14481645825,"""Experimental""","""Control""",0.8671828323299999,"""OR""","""Self reported helmet wearing""",15305182,no sig diff,"""CD003985 v. 8.0 Non-legislative interventions for the promotion of cycle helmet wearing by children.rm5""",1.51133610378,PMC2364769.nxml
23677,23677,"""Non-legislative interventions vs control (education only)""",1.15892857143,"""Experimental""","""Control""",0.711992320464,"""OR""","""Observed helmet wearing""",15305182,no sig diff,"""CD003985 v. 8.0 Non-legislative interventions for the promotion of cycle helmet wearing by children.rm5""",1.8864184276599998,PMC2364769.nxml
23682,23682,"""Non-legislative interventions vs control (education only)""",1.14481645825,"""Experimental""","""Control""",0.8671828323299999,"""OR""","""Self reported helmet wearing""",15305182,no sig diff,"""CD003985 v. 8.0 Non-legislative interventions for the promotion of cycle helmet wearing by children.rm5""",1.51133610378,PMC2364769.nxml
23701,23701,"""Non-legislative interventions vs control (age < 12 years)""",1.14481645825,"""Experimental""","""Control""",0.8671828323299999,"""OR""","""Self reported helmet wearing""",15305182,no sig diff,"""CD003985 v. 8.0 Non-legislative interventions for the promotion of cycle helmet wearing by children.rm5""",1.51133610378,PMC2364769.nxml
50769,50769,"""Interferon versus observation alone""",2.2455673758900003,"""Interferon""","""Observation alone""",1.73366566151,"""RR""","""Adverse event (flu-like symptoms)""",15305182,"sig diff, pos","""CD009620 v. 6.2 Interferon after surgery for women with advanced (Stage II-IV) epithelial ovarian cancer.rm5""",2.90861897515,PMC2364769.nxml
50770,50770,"""Interferon versus observation alone""",1.5447965571200002,"""Interferon""","""Observation alone""",1.27156296498,"""RR""","""Adverse event (fatigue)""",15305182,"sig diff, pos","""CD009620 v. 6.2 Interferon after surgery for women with advanced (Stage II-IV) epithelial ovarian cancer.rm5""",1.8767426140999999,PMC2364769.nxml
50771,50771,"""Interferon versus observation alone""",1.2138087606799999,"""Interferon""","""Observation alone""",0.907794405421,"""RR""","""Adverse event (nausea/ vomiting)""",15305182,no sig diff,"""CD009620 v. 6.2 Interferon after surgery for women with advanced (Stage II-IV) epithelial ovarian cancer.rm5""",1.6229794970299998,PMC2364769.nxml
24976,24976,"""Diabetic ulcers""",6.44,"""HBOT""","""Control""",0.34181738769500003,"""RR""","""Healed at end of treatment (6 weeks)""",20427683,no sig diff,"""CD004123 v. 10.0 Hyperbaric oxygen therapy for chronic wounds.rm5""",121.33262231,PMC2858204.nxml
24979,24979,"""Diabetic ulcers""",26.68,"""HBOT""","""Control""",1.63771793669,"""RR""","""Healed at end of treatment. Best-case.""",20427683,"sig diff, pos","""CD004123 v. 10.0 Hyperbaric oxygen therapy for chronic wounds.rm5""",434.64285519099997,PMC2858204.nxml
24982,24982,"""Diabetic ulcers""",0.393586005831,"""HBOT""","""Control""",0.108283830006,"""RR""","""Healed at end of treatment. Worst-case.""",20427683,no sig diff,"""CD004123 v. 10.0 Hyperbaric oxygen therapy for chronic wounds.rm5""",1.43059165877,PMC2858204.nxml
24984,24984,"""Diabetic ulcers""",1.5306122449000001,"""HBOT""","""Control""",0.744634377486,"""RR""","""Healed at 6 months""",20427683,no sig diff,"""CD004123 v. 10.0 Hyperbaric oxygen therapy for chronic wounds.rm5""",3.14620693734,PMC2858204.nxml
24986,24986,"""Diabetic ulcers""",2.65306122449,"""HBOT""","""Control""",1.39761355655,"""RR""","""Healed at 6 months. Best-case.""",20427683,"sig diff, pos","""CD004123 v. 10.0 Hyperbaric oxygen therapy for chronic wounds.rm5""",5.0362518508,PMC2858204.nxml
24988,24988,"""Diabetic ulcers""",0.8103241296520001,"""HBOT""","""Control""",0.460932331301,"""RR""","""Healed at 6 months. Worst-case.""",20427683,no sig diff,"""CD004123 v. 10.0 Hyperbaric oxygen therapy for chronic wounds.rm5""",1.4245587703600002,PMC2858204.nxml
24991,24991,"""Diabetic ulcers""",1.9132653061200002,"""HBOT""","""Control""",1.0963863313700002,"""RR""","""Healed at 1 year""",20427683,"sig diff, pos","""CD004123 v. 10.0 Hyperbaric oxygen therapy for chronic wounds.rm5""",3.33877213429,PMC2858204.nxml
24994,24994,"""Diabetic ulcers""",1.98979591837,"""HBOT""","""Control""",1.14633856012,"""RR""","""Healed at 1 year. Best-case.""",20427683,"sig diff, pos","""CD004123 v. 10.0 Hyperbaric oxygen therapy for chronic wounds.rm5""",3.4538555488599996,PMC2858204.nxml
24997,24997,"""Diabetic ulcers""",1.5306122449000001,"""HBOT""","""Control""",0.9321060030399999,"""RR""","""Healed at 1 year. Worst-case.""",20427683,no sig diff,"""CD004123 v. 10.0 Hyperbaric oxygen therapy for chronic wounds.rm5""",2.51341997218,PMC2858204.nxml
25002,25002,"""Diabetic ulcers""",0.34438775510200004,"""HBOT""","""Control""",0.0973274292038,"""RR""","""Major amputations. Best-case.""",20427683,no sig diff,"""CD004123 v. 10.0 Hyperbaric oxygen therapy for chronic wounds.rm5""",1.21859712965,PMC2858204.nxml
25007,25007,"""Diabetic ulcers""",11.9387755102,"""HBOT""","""Control""",1.62662061408,"""RR""","""Major amputations. Worst-case.""",20427683,"sig diff, pos","""CD004123 v. 10.0 Hyperbaric oxygen therapy for chronic wounds.rm5""",87.6260631703,PMC2858204.nxml
25011,25011,"""Diabetic ulcers""",0.918367346939,"""HBOT""","""Control""",0.24398123724800003,"""RR""","""Minor amputations""",20427683,no sig diff,"""CD004123 v. 10.0 Hyperbaric oxygen therapy for chronic wounds.rm5""",3.45681739071,PMC2858204.nxml
25015,25015,"""Diabetic ulcers""",0.524781341108,"""HBOT""","""Control""",0.164527181866,"""RR""","""Minor amputations. Best-case.""",20427683,no sig diff,"""CD004123 v. 10.0 Hyperbaric oxygen therapy for chronic wounds.rm5""",1.67385992304,PMC2858204.nxml
25019,25019,"""Diabetic ulcers""",1.14795918367,"""HBOT""","""Control""",0.328581185944,"""RR""","""Minor amputations. Worst-case.""",20427683,no sig diff,"""CD004123 v. 10.0 Hyperbaric oxygen therapy for chronic wounds.rm5""",4.0106078611800005,PMC2858204.nxml
49053,49053,"""Any exercise intervention versus routine care""",1.4393939393900002,"""Exercise""","""Control""",0.395015552097,"""RR""","""Gestational diabetes mellitus""",20357374,no sig diff,"""CD009021 v. 2.0 Exercise for pregnant women for preventing gestational diabetes mellitus.rm5""",5.24499580274,PMC2890340.nxml
42363,42363,"""Artesunate plus amodiaquine vs Amodiaquine plus sulfadoxine-pyrimethamine""",0.0,"""AS+AQ""","""AQ+SP""",0.0,"""RR""","""Serious adverse events (including deaths)""",17519010,"sig diff, neg","""CD007483 v. 3.0 Artemisinin-based combination therapy for treating uncomplicated malaria.rm5""",0.0,PMC1887535.nxml
37216,37216,"""Collaborative care versus 'usual care' (adults)""",1.19806763285,"""CC""","""Usual care""",1.0628904171,"""RR""","""Patient satisfaction""",20097780,"sig diff, pos","""CD006525 v. 5.0 Collaborative care for depression and anxiety problems.rm5""",1.3504365358700001,PMC2845010.nxml
49051,49051,"""Phototherapy + clofibrate 50 mg/kg versus phototherapy alone in term neonates""",0.0,"""Phototherapy + clofibrate""","""Phototherapy""",0.0,"""RR""","""Adverse effects of clofibrate""",23056681,"sig diff, neg","""CD009017 v. 2.0 Clofibrate in combination with phototherapy for unconjugated neonatal hyperbilirubinaemia.rm5""",0.0,PMC3446002.nxml
21869,21869,"""Atrial fibrillation or Supraventricular tachycardia""",0.259259259259,"""Treatment""","""Control""",0.092903981324,"""OR""","""Atrial Pacing""",16943938,"sig diff, neg","""CD003611 v. 7.0 Interventions for preventing post-operative atrial fibrillation in patients undergoing heart surgery.rm5""",0.7234928208,PMC1502073.nxml
21870,21870,"""Atrial fibrillation or Supraventricular tachycardia""",0.52380952381,"""Treatment""","""Control""",0.208868095271,"""OR""","""Atrial Pacing""",16943938,no sig diff,"""CD003611 v. 7.0 Interventions for preventing post-operative atrial fibrillation in patients undergoing heart surgery.rm5""",1.31363488941,PMC1502073.nxml
42304,42304,"""Dihydroartemisinin-piperaquine vs Artemether-lumefantrine""",3.17708333333,"""DHA-P""","""AL6""",0.917904233429,"""RR""","""Gametocyte development (in those negative at baseline)""",19017387,no sig diff,"""CD007483 v. 3.0 Artemisinin-based combination therapy for treating uncomplicated malaria.rm5""",10.9966357484,PMC2600646.nxml
42309,42309,"""Dihydroartemisinin-piperaquine vs Artemether-lumefantrine""",3.0,"""DHA-P""","""AL6""",0.124215801219,"""RR""","""Serious adverse events (including deaths)""",19017387,no sig diff,"""CD007483 v. 3.0 Artemisinin-based combination therapy for treating uncomplicated malaria.rm5""",72.4545501592,PMC2600646.nxml
51984,51984,"""Topiramate versus relaxation""",0.875,"""Relaxation""","""Topiramate 200 mg""",0.272257166599,"""OR""","""Responders (patients with ≥ 50% reduction in headache frequency)""",21890526,no sig diff,"""CD010610 v. 3.0 Topiramate for the prophylaxis of episodic migraine in adults.rm5""",2.81213901388,PMC3236524.nxml
6400,6400,"""Tailored materials versus brief advice""",1.05611601513,"""Tailored materials""","""Brief advice""",0.709802295486,"""RR""","""Long-term abstinence""",17995993,no sig diff,"""CD001118 v. 11.0 Print-based self-help interventions for smoking cessation.rm5""",1.5713967741600001,PMC2253708.nxml
27477,27477,"""Validated abstinence""",3.28449438202,"""Intervention""","""Control""",1.26015062486,"""RR""","""Self-reported abstinence""",17995993,"sig diff, pos","""CD004492 v. 9.0 Stage-based interventions for smoking cessation.rm5""",8.560804663099999,PMC2253708.nxml
27541,27541,"""Any stage-based intervention vs control""",3.28449438202,"""Intervention""","""Control""",1.26015062486,"""RR""","""Abstinence at longest follow up""",17995993,"sig diff, pos","""CD004492 v. 9.0 Stage-based interventions for smoking cessation.rm5""",8.560804663099999,PMC2253708.nxml
13017,13017,"""Steroids versus control""",0.666666666667,"""Treatment""","""Control""",0.349738960188,"""RR""","""28-Day all-cause mortality""",12133187,no sig diff,"""CD002243 v. 8.0 Corticosteroids for treating sepsis.rm5""",1.27078905995,PMC125315.nxml
13032,13032,"""Steroids versus control""",0.72,"""Treatment""","""Control""",0.21208749997499998,"""RR""","""28-Day mortality in participants with critical illness-related corticosteroid insufficiency""",12133187,no sig diff,"""CD002243 v. 8.0 Corticosteroids for treating sepsis.rm5""",2.4442741795800003,PMC125315.nxml
49881,49881,"""Low-GI diet versus high-fibre moderate-GI diet""",0.31914893617,"""Low-GI""","""High-fiber moderate GI""",0.0344569080584,"""RR""","""Macrosomia (birthweight greater than 4000 g)""",21900148,no sig diff,"""CD009275 v. 2.0 Different types of dietary advice for women with gestational diabetes mellitus.rm5""",2.95604130486,PMC3198285.nxml
49882,49882,"""Low-GI diet versus high-fibre moderate-GI diet""",2.8723404255299996,"""Low GI diet""","""High fibre diet""",0.61134879672,"""RR""","""Large-for-gestational age (birthweight ≥ 90th percentile for gestational age)""",21900148,no sig diff,"""CD009275 v. 2.0 Different types of dietary advice for women with gestational diabetes mellitus.rm5""",13.4953067127,PMC3198285.nxml
49883,49883,"""Low-GI diet versus high-fibre moderate-GI diet""",1.8,"""Low GI diet""","""High fibre diet""",0.655461527075,"""RR""","""Caesarean section""",21900148,no sig diff,"""CD009275 v. 2.0 Different types of dietary advice for women with gestational diabetes mellitus.rm5""",4.943081883780001,PMC3198285.nxml
49884,49884,"""Low-GI diet versus high-fibre moderate-GI diet""",0.957446808511,"""Low-GI""","""High-fiber moderate GI""",0.140809536659,"""RR""","""Preterm birth""",21900148,no sig diff,"""CD009275 v. 2.0 Different types of dietary advice for women with gestational diabetes mellitus.rm5""",6.51024364454,PMC3198285.nxml
49885,49885,"""Low-GI diet versus high-fibre moderate-GI diet""",1.19680851064,"""Low GI diet""","""Moderate GI diet""",0.34302068610200004,"""RR""","""Small-for-gestational age""",21900148,no sig diff,"""CD009275 v. 2.0 Different types of dietary advice for women with gestational diabetes mellitus.rm5""",4.175697470069999,PMC3198285.nxml
49886,49886,"""Low-GI diet versus high-fibre moderate-GI diet""",0.844806007509,"""Low GI diet""","""Moderate GI diet""",0.643678471279,"""RR""","""Adherence to dietary intervention""",21900148,no sig diff,"""CD009275 v. 2.0 Different types of dietary advice for women with gestational diabetes mellitus.rm5""",1.1087790289200001,PMC3198285.nxml
49887,49887,"""Low-GI diet versus high-fibre moderate-GI diet""",0.825385179751,"""Low-GI""","""High-fiber moderate GI""",0.584555827311,"""RR""","""Insulin required for hyperglycaemia""",21900148,no sig diff,"""CD009275 v. 2.0 Different types of dietary advice for women with gestational diabetes mellitus.rm5""",1.16543307435,PMC3198285.nxml
