user_id,prompt id,pmid_id,selection,annotation,outcome,comparator,intervention,invalid prompt,prompt reason
milorad,1528,5343624,No significant difference,"This assumption is in accordance with the results presented, as the volume reduction and density increase did not show any difference between both groups, although in histological analysis, significantly more multinucleated giant cells were found in the NB group.,In both materials, the volume reduction was not significant.", Volume reduction ,"  Synthetic bone substitute material (NanoBoneÂ®, NB)  "," Xenogeneic bone substitute material (Bio-OssÂ®, BO)  ",0,
milorad,1549,4396724,Significantly increased,"Individuals in HIIT (89 ± 11%) adhered to their prescribed protocol to a greater extent than individuals in MICT (71 ± 31%) as determined by training logs completed over one-month follow-up (P = 0.05, Cohen's d = 0.75).", Adherence to training after 1 month , Traditional moderate-intensity continuous training , High-intensity interval training ,0,
milorad,1572,4924222,No significant difference,"In the cohort with type 1 and type 2 diabetes, improving dietary quality by increasing consumption of fruit, vegetables and dairy did not improve cBP, AIx or cfPWV, compared with a control group continuing on their usual diet, after 12 months.", Carotid femoral pulse wave velocity (cfPWV) , Usual diet ," Increased intake of fruits, vegetables and dairy ",0,
milorad,1684,4737200,Cannot tell based on the abstract,, knee adduction angular impulse (KAAI) , mobility shoe , typical wedge ,0,
milorad,1684,4737200,Significantly decreased,"A larger second peak reduction in the typical wedge resulted in a significant reduction in KAAI in comparison to the mobility shoe (mean difference 0.008 Nm/kg s, p = 0.011).", knee adduction angular impulse (KAAI) , mobility shoe , typical wedge ,0,
milorad,1542,3269796,Cannot tell based on the abstract,, Patient willingness to repeat the produce , Standard marrow needle , OnControl Bone Marrow Biopsy System ,0,
milorad,1542,3269796,Significantly increased,"However, patients indicated a greater willingness to have a repeat OBM (1.0) than a repeat SBM (2.9), P<0.03.", Patient willingness to repeat the produce , Standard marrow needle , OnControl Bone Marrow Biopsy System ,0,
milorad,1627,3640164,Cannot tell based on the abstract,, unpleasant feelings during surgery and anxiety , spinal anesthesia with 2.5 ml of 0.5% bupivacaine   , popliteal sciatic nerve block (PSNB) with 30 ml of 0.75% ropivacaine mixed with 10 ml of normal saline solution using a nerve stimulator ,0,
milorad,1627,3640164,No significant difference,"According to the survey, unpleasant feelings during surgery and anxiety were higher in the spinal anesthesia group, but there was no statistical significance.", unpleasant feelings during surgery and anxiety , spinal anesthesia with 2.5 ml of 0.5% bupivacaine   , popliteal sciatic nerve block (PSNB) with 30 ml of 0.75% ropivacaine mixed with 10 ml of normal saline solution using a nerve stimulator ,0,
milorad,1538,3269796,Significantly increased,"The mean length of the marrow biopsy specimens was significantly longer (56%) for the OBM group (15.3 mm) than for the standard bone marrow (SBM) group (9.8 mm), P<0.003.", Mean length of the specimens , Standard marrow needle , OnControl Bone Marrow Biopsy System ,0,
milorad,1641,270000,Significantly decreased,"The overall incidence of adverse events was similar in both groups, but compared to Follistim(R), injections of Bravelle(R) were reported by patients to be significantly less painful (P < 0.001).", pain score , Follistim(R , Bravelle(R)  ,0,
milorad,1686,4737200,Cannot tell based on the abstract,, walking speed  , control shoe , barefoot walking ,0,
milorad,1686,4737200,Significantly decreased,"Compared with the control shoe, walking speed increased by 0.03m/s with the mobility shoe (95%CI 0.02–0.04, p < 0.001) and slowed by 0.04 m/s with barefoot walking (95%CI −0.05 to −0.03, p < 0.001), but with adjustment for walking speed, this did not affect the overall findings or their significance.", walking speed  , control shoe , barefoot walking ,0,
milorad,1581,5074260,No significant difference,"Nocturnal confirmed hypoglycaemia was infrequent in both groups, with no episodes of severe hypoglycaemia, and no marked differences in adverse events with either treatment approach.", Nocturnal confirmed hypoglycaemia , Liraglutide and metformin plus placebo , Liraglutide and metformin plus insulin degludec (IDeg) ,0,
milorad,1533,5941723,No significant difference,"There were no significant differences in number of sensations elicited, MASS index, range of spreading, and intensity of needle pain for 5 mm penetration versus 1 mm skin press and 10 mm penetration versus 2 mm skin press.", Number of sensations elicited , Placebo , Acupuncture ,0,
milorad,1590,3810136,Cannot tell based on the abstract,, S6K1 phosphorylation , T-HS/Ctr and T-HS/SE  , T-HS/EAA ,0,
milorad,1590,3810136,Significantly increased,"After EN treatment, S6K1 phosphorylation increased in both groups, but only with statistical significance observed in the T-HS/EAA group compared with the T-HS/Ctr group (p<0.01). Furthermore, phospho-S6K1 levels in the T-HS/EAA group were also higher than the T-HS/SE group (p<0.05).", S6K1 phosphorylation , T-HS/Ctr and T-HS/SE  , T-HS/EAA ,0,
milorad,1579,5074260,Significantly decreased,"At 26 weeks, the mean change in glycated haemoglobin level was greater in the IDeg add‐on to liraglutide arm (−1.04%) than in the placebo add‐on to liraglutide arm (−0.16%; p < 0.0001). Similarly, the mean fasting plasma glucose reduction was greater, and self‐measured plasma glucose values were lower at all eight time points, with IDeg add‐on versus placebo add‐on (both p < 0.0001).", Mean fasting plasma glucose at 26 weeks , Liraglutide and metformin plus placebo , Liraglutide and metformin plus insulin degludec (IDeg) ,0,
milorad,1582,5074260,No significant difference,"Nocturnal confirmed hypoglycaemia was infrequent in both groups, with no episodes of severe hypoglycaemia, and no marked differences in adverse events with either treatment approach.", Adverse events , Liraglutide and metformin plus placebo , Liraglutide and metformin plus insulin degludec (IDeg) ,0,
milorad,1659,3489577,No significant difference,"There were no significant changes in blood pressure, other anthropometric or laboratory measures between the two groups at the end of the intervention."," blood pressure, other anthropometric or laboratory measures ", 100 grams of wheat flour-based noodles , 100grams of instant oat cereal ,0,
milorad,1615,3430047,No significant difference,"Although pain scores were significantly reduced at 16 hours after the first subpleural instillation of bupivacaine 0.5% with patient-controlled analgesia, comparison between mean pain scores in the two groups at 8 and 24 hours after the first subpleural instillation of bupivacaine 0.5% revealed no significant difference.", mean pain scores at 8 and 24h , subpleural intermittent analgesia (SIA) (0.1cc/kg/6h of 0.5% bupivacaine) , subpleural patient-controlled analgesia (SPCA) (0.02 cc/kg/h of 0.5% bupivacaine) ,0,
milorad,1544,5396972,Significantly decreased,"Also, there was a significant reduction in dynamic VAS pain score in group PCEA in comparison to PCIA at all measured time points.", Dynamic VAS pain score , General anesthesia plus intravenous analgesia (PCIA) , General anesthesia plus epidural infusion (PCEA) ,0,
milorad,1592,2714198,Cannot tell based on the abstract,, Leeches activity level , Control groups , Suture groups ,0,
milorad,1592,2714198,No significant difference,"Over the course of the 7-day experiment, all leeches survived and exhibited similar activity levels in all 3 groups.", Leeches activity level , Control groups , Suture groups ,0,
milorad,1546,5396972,Cannot tell based on the abstract,, Postoperative complications , General anesthesia plus intravenous analgesia (PCIA) , General anesthesia plus epidural infusion (PCEA) ,0,
milorad,1546,5396972,Significantly decreased,"Perioperative thoracic epidural analgesia in patients suffering from coronary artery disease subjected to major abdominal cancer surgery reduced significantly postoperative major adverse cardiac events with better pain control in comparison with perioperative IV analgesia.,The incidence of other postoperative complications such as DVT, pneumonia and in hospital mortality were decreased in PCEA group.", Postoperative complications , General anesthesia plus intravenous analgesia (PCIA) , General anesthesia plus epidural infusion (PCEA) ,0,
milorad,1535,5941723,No significant difference,"There were no significant differences in number of sensations elicited, MASS index, range of spreading, and intensity of needle pain for 5 mm penetration versus 1 mm skin press and 10 mm penetration versus 2 mm skin press.", Spreading range , Placebo , Acupuncture ,0,
milorad,1671,2941605,Cannot tell based on the abstract,, myelosuppression , Vinorelbine 6mg/m2 , Cisplatin 40mg/m2 ,0,
milorad,1671,2941605,Significantly increased,"When arm B was compared with arm A, myelosuppression was higher in arm A (statistically significant, P-value 0.05).", myelosuppression , Vinorelbine 6mg/m2 , Cisplatin 40mg/m2 ,0,
milorad,1664,3489577,Significantly increased,HDL-cholesterol decreased significantly in the control group versus the oat group., HDL-C , 100 grams of wheat flour-based noodles , 100 grams of instant oat cereal ,0,
milorad,1566,5379203,Significantly decreased,"The mean costs for the patients in group A and group B were HK$8479(989) and HK$22,248(2407) respectively. The mean difference between groups was HK$-13,769(USD 1770 equivalent) per patient with 95% CI. (−14324, −13213), p < 0.001.", Mean costs per patient , Hospital-based approach , Home-based approach ,0,
milorad,1606,4335741,No significant difference,"Further, laryngoscopy, jaw relaxation, and limb movement scores were similar in the R and A groups and there were no significant differences, but vocal cords were significantly more patent in group R than those in group A (P = 0. 028).", Limb movement score , Remifentanil , Alfentanil ,0,
milorad,1683,4737200,Cannot tell based on the abstract,, mobility , barefoot , both of the lateral wedge insoles ,0,
milorad,1683,4737200,Invalid Prompt,, mobility , barefoot , both of the lateral wedge insoles ,1,"Mobility is not one of the outcomes in this study. The study examines 5 conditions, literally interventions. ""Mobility condition"" or ""mobility shoe"" is one of these 5 conditions."
milorad,1639,270000,Cannot tell based on the abstract,," total dose of FSH administered, the duration of treatment or peak estradiol levels ", Follistim(R , Bravelle(R)  ,0,
milorad,1639,270000,No significant difference,"No significant differences were observed in the total dose of FSH administered, the duration of treatment or peak estradiol levels between groups (Table 2)."," total dose of FSH administered, the duration of treatment or peak estradiol levels ", Follistim(R , Bravelle(R)  ,0,
milorad,1626,3640164,Cannot tell based on the abstract,, The use of midazolam , spinal anesthesia with 2.5 ml of 0.5% bupivacaine   , popliteal sciatic nerve block (PSNB) with 30 ml of 0.75% ropivacaine mixed with 10 ml of normal saline solution using a nerve stimulator ,0,
milorad,1626,3640164,No significant difference,"The use of midazolam was more frequent in the spinal anesthesia group than in the PSNB group, but there was no statistical significance (Table 2).", The use of midazolam , spinal anesthesia with 2.5 ml of 0.5% bupivacaine   , popliteal sciatic nerve block (PSNB) with 30 ml of 0.75% ropivacaine mixed with 10 ml of normal saline solution using a nerve stimulator ,0,
milorad,1541,3269796,Cannot tell based on the abstract,, Pain scores recorded by patients , Standard marrow needle , OnControl Bone Marrow Biopsy System ,0,
milorad,1541,3269796,No significant difference,"In regard to the mean pain scores reported by the patients in the 2 study groups, a lower score was tabulated in the OBM group (4.7) than in the SBM group (5.9), but the difference was not significant (P=0.11).", Pain scores recorded by patients , Standard marrow needle , OnControl Bone Marrow Biopsy System ,0,
milorad,1577,5791393,No significant difference,"Catheterisation does not influence: the number of additional doses of ketoprofen and pethidine administered during the 1st day after the operation, the duration of hospitalization, the occurrence of fever, significant bacteriuria, the postoperative acute urinary retention and the post-void residual urine volume.", Acute urinary retention and post-void residual urine volume  , Without catheter (group I) , With catheter (group II) ,0,
milorad,1530,5343624,Cannot tell based on the abstract,, Vascularization and ratio of connective tissue ,"  Synthetic bone substitute material (NanoBoneÂ®, NB)  "," Xenogeneic bone substitute material (Bio-OssÂ®, BO)  ",0,
milorad,1530,5343624,Significantly decreased,"In accordance with the presence of multinucleated giant cells, which are transported in the augmentation bed by a vessel-rich connective tissue, the vascularization and the ratio of connective tissue were significantly higher in the NB group (percentage vascularization: NB: 2.66% ± 0.78%; BO: 0.86% ± 0.07%; P < 0.001; connective tissue: NB: 53.87% ± 5.12%; BO: 34.14% ± 4.45%; P < 0.001).", Vascularization and ratio of connective tissue ,"  Synthetic bone substitute material (NanoBoneÂ®, NB)  "," Xenogeneic bone substitute material (Bio-OssÂ®, BO)  ",0,
milorad,1602,5434251,Cannot tell based on the abstract,," Freiburg Mindfulness Inventory (Freiburger Fragebogen zur Achtsamkeit, FFA) scores ", Patients not receiving text message assistance during follow-up , Patients receiving text messageâ€“based feedback ,0,
milorad,1602,5434251,No significant difference,"The effects of the post-hoc assessment of mindfulness home practice (number and duration of exercises practiced) and the four selected outcome questionnaires (PHQ-9, PTQ, FFA, and SCS-D) yielded near zero to small, nonsignificant effect sizes (see Table 2).,Table 2

Effect of the intervention on mindfulness practice and outcomes (N=35).,<td colspan=""1"" rowspan=""1"">FMI<sup>f</sup> (mindfulness)</td><td colspan=""1"" rowspan=""1""><break></break></td><td colspan=""1"" rowspan=""1""><break></break></td><td colspan=""1"" rowspan=""1"">36.40 (8.72)</td><td colspan=""1"" rowspan=""1"">32.53 (6.40)</td><td colspan=""1"" rowspan=""1""><italic>F</italic><sub>1,28</sub>=0.44</td><td colspan=""1"" rowspan=""1"">.51</td><td colspan=""1"" rowspan=""1"">0.25 (−0.49 to 0.99)</td>,<td colspan=""1"" rowspan=""1"">Outcome measures</td><td colspan=""2"" rowspan=""1"">Prerandomization</td><td colspan=""2"" rowspan=""1"">4-month follow-up</td><td colspan=""1"" rowspan=""1"">Test statistics</td><td colspan=""1"" rowspan=""1""><italic>P</italic> value</td><td colspan=""1"" rowspan=""1"">Effect size (95% CI)</td>,<td colspan=""1"" rowspan=""1"">FMI<sup>f</sup> (mindfulness)</td><td colspan=""1"" rowspan=""1""><break></break></td><td colspan=""1"" rowspan=""1""><break></break></td><td colspan=""1"" rowspan=""1"">36.40 (8.72)</td><td colspan=""1"" rowspan=""1"">32.53 (6.40)</td><td colspan=""1"" rowspan=""1""><italic>F</italic><sub>1,28</sub>=0.44</td><td colspan=""1"" rowspan=""1"">.51</td><td colspan=""1"" rowspan=""1"">0.25 (−0.49 to 0.99)</td>"," Freiburg Mindfulness Inventory (Freiburger Fragebogen zur Achtsamkeit, FFA) scores ", Patients not receiving text message assistance during follow-up , Patients receiving text messageâ€“based feedback ,0,
milorad,1620,4409094,Cannot tell based on the abstract,, plasma D-dimer values , saline ," intravenous injection of rhC1INH (50 IU/kg for patients &amp;lt;84 kg, or 4200 IU for patients â‰¥84 kg) ",0,
milorad,1620,4409094,No significant difference,Median plasma D-dimer levels were not statistically different between the groups at 2 h (P = 0.8706) and Day 7 (P = 0.9753) after treatment with either rhC1INH or saline (Fig.1), plasma D-dimer values , saline ," intravenous injection of rhC1INH (50 IU/kg for patients &amp;lt;84 kg, or 4200 IU for patients â‰¥84 kg) ",0,
milorad,1552,4396724,Cannot tell based on the abstract,," Body mass, and waist circumference ", Traditional moderate-intensity continuous training , High-intensity interval training ,0,
milorad,1552,4396724,Invalid Prompt,," Body mass, and waist circumference ", Traditional moderate-intensity continuous training , High-intensity interval training ,1,"I can't find data wich compare directly HIIT and MICT groups (after an intervention and at baseline). This sentence is highly indicative: ""Maximal heart rate achieved at the end of the graded exercise test, body mass, and waist circumference did not change significantly from baseline to one-month follow-up in either HIIT or MICT (P's > 0.05). "" If there is a statistical difference between the groups at baseline (we don't have details), this difference could persist after the intervention."
milorad,1650,2856148,No significant difference,"No significant difference between the two groups in duration of MV (6.20 ± 5.20 days vs. 7.47 ± 6.38 days, P > 0.05), duration of weaning (35.17 ± 16.98 and 47.05 ± 20.98 hours, P > 0.05) or duration of ICU stay (8.47 ± 4.79 and 10.80 ± 5.28 days, P > 0.05) in Gp I and Gp II, respectively.", time spent on mechanical ventilation , Pressure support ventilation (PSV) , Noninvasive ventilation (NIV) ,0,
milorad,1569,4924222,Cannot tell based on the abstract,, Central pulse pressure  , Usual diet ," Increased intake of fruits, vegetables and dairy ",0,
milorad,1569,4924222,No significant difference,There was no significant difference in central pulse pressure between the groups at any of the time points., Central pulse pressure  , Usual diet ," Increased intake of fruits, vegetables and dairy ",0,
milorad,1622,3719224,Cannot tell based on the abstract,," the variables of knowledge, perceived susceptibility, and perceived benefit ", received just routine education , received educational intervention plus routine education ,0,
milorad,1622,3719224,Significantly increased,"Despite the similarity of two groups of intervention (n = 53) and control (n = 59) at baseline, there were significant differences between the two groups in mean scores of the variables, knowledge (4.62 ± 1.38 vs. 3.53 ± 1.61), perceived susceptibility (14.05 ± 1.51 vs. 12.37 ± 2.11), and perceived benefits (28.41 ± 2.14 vs. 27.51 ± 3.05), at follow-up time after 3 months (P < 0.05). Additionally, these variables were observed with improvement over 3 months in the intervention group (P < 0.05).,This study has shown that educational intervention could improve knowledge, perceived benefits, and self-efficacy of the female students regarding HIV/AIDS.,The results of this study showed improvement of intervention group regarding knowledge, perceived susceptibility, and perceived benefit after educational intervention, which is an indicator of the positive effects of the gender-based and culturally based educational intervention."," the variables of knowledge, perceived susceptibility, and perceived benefit ", received just routine education , received educational intervention plus routine education ,0,
milorad,1668,5017045,Cannot tell based on the abstract,, numbers of consultations  , standard consultation , video-assisted remote consultations ,0,
milorad,1668,5017045,No significant difference,"Also, the subgroup analyses of the number of consultations per patient according to the cause of the consultation did not demonstrate any significant differences.,Even if there was a tendency toward a higher number of consultations per patient in the video-assisted group, the difference between the two groups was not significant.", numbers of consultations  , standard consultation , video-assisted remote consultations ,0,
milorad,1529,5343624,Cannot tell based on the abstract,, Ratio of remaining material ,"  Synthetic bone substitute material (NanoBoneÂ®, NB)  "," Xenogeneic bone substitute material (Bio-OssÂ®, BO)  ",0,
milorad,1529,5343624,Cannot tell based on the abstract,, Ratio of remaining material ,"  Synthetic bone substitute material (NanoBoneÂ®, NB)  "," Xenogeneic bone substitute material (Bio-OssÂ®, BO)  ",0,
milorad,1529,5343624,No significant difference,"Further, in a histological and histomorphometrical split-mouth trial, comparing the bone substitute materials NB and BO for sinus augmentation in a healthy patient collective, a significantly higher formation of multinucleated giant cells in the augmentation bed of the synthetic NB compared to the xenogeneic BO was detected while the formation of new bone as well as the ratio of remaining bone substitute showed no statistically significant difference.", Ratio of remaining material ,"  Synthetic bone substitute material (NanoBoneÂ®, NB)  "," Xenogeneic bone substitute material (Bio-OssÂ®, BO)  ",0,
milorad,1568,4924222,Cannot tell based on the abstract,, Improvement in peripheral diastolic blood pressure  , Usual diet ," Increased intake of fruits, vegetables and dairy ",0,
milorad,1568,4924222,Significantly increased,"Post-hoc testing showed that at 12 months peripheral diastolic BP was 3.6 mmHg (95% CI −6.4, −0.7) lower in the intervention group compared with the control group (p = 0.015).,Peripheral diastolic BP and central pulse pressure were improved in the intervention group compared with the control group at 12 months.", Improvement in peripheral diastolic blood pressure  , Usual diet ," Increased intake of fruits, vegetables and dairy ",0,
milorad,1576,5791393,Cannot tell based on the abstract,, Bacteriuria , Without catheter (group I) , With catheter (group II) ,0,
milorad,1576,5791393,No significant difference,"Catheterisation does not influence: the number of additional doses of ketoprofen and pethidine administered during the 1st day after the operation, the duration of hospitalization, the occurrence of fever, significant bacteriuria, the postoperative acute urinary retention and the post-void residual urine volume.", Bacteriuria , Without catheter (group I) , With catheter (group II) ,0,
milorad,1687,4737200,Cannot tell based on the abstract,, maximum external knee flexion moment (KFM) (etable 3) during early stance , control shoe and all other conditions , barefoot condition ,0,
milorad,1687,4737200,Significantly decreased,"In comparison with the control shoe and all other conditions, the barefoot condition had significant reductions in the maximum external knee flexion moment (KFM) (etable 3) during early stance.", maximum external knee flexion moment (KFM) (etable 3) during early stance , control shoe and all other conditions , barefoot condition ,0,
milorad,1633,5420386,Cannot tell based on the abstract,, MEQ43 and MEQ30 , placebo , oral administration of 100 and 200&amp;amp;nbsp;Î¼g LSD ,0,
milorad,1633,5420386,Invalid Prompt,, MEQ43 and MEQ30 , placebo , oral administration of 100 and 200&amp;amp;nbsp;Î¼g LSD ,1,"Statistical data which evaluate the impact of LSD 100ug on MEQ are missing. The situation regarding LSD 200ug is clear:""LSD (200 μg) significantly increased all MEQ scores compared with placebo (Fig. 1a, Table 1)."""
milorad,1558,5916905,No significant difference,"Daylong glycaemia, insulin secretion, changes in basal insulin sensitivity, and triglycerides did not differ between WM- and BM-interventions (all p > 0.05).", Daylong glycemia , Orange juice intake with each meal (WM)  , Orange juice intake in-between meals (BM) ,0,
milorad,1643,3309311,Significantly increased,HIZ findings were more prevalent in A group than in group B or group C (p<0.05)., The proportion of HIZ incidence ," adults who had been involved in a minor traffic accident, and had mild symptoms but not limited mobility (group B) "," adults with acute axial severe LBP who could not sit up or stand up for several days, but had not experienced previous back-related diseases or trauma (group A) ",0,
milorad,1682,4737200,Cannot tell based on the abstract,, second peak in EKAM , barefoot , both of the lateral wedge insoles ,0,
milorad,1682,4737200,Significantly decreased,"For the second peak in EKAM, both of the lateral wedge insoles had significantly greater reductions than the barefoot (typical wedge mean difference −0.029 Nm/kg, p < 0.01; supported wedge mean difference −0.019 Nm/kg, p = 0.004) and mobility (typical wedge mean difference −0.023 Nm/kg, p < 0.01; supported wedge mean difference −0.013 Nm/kg, p = 0.024) conditions.", second peak in EKAM , barefoot , both of the lateral wedge insoles ,0,
milorad,1799,4900317,Cannot tell based on the abstract,, Need of morphine during 48 hours after surgery , Presternal catheter with continuous saline infusion (Group C) , Presternal catheter with continuous infusion of 5 mL/h bupivacaine 0.25% (Group B) ,0,
milorad,1799,4900317,Cannot tell based on the abstract,, Need of morphine during 48 hours after surgery , Presternal catheter with continuous saline infusion (Group C) , Presternal catheter with continuous infusion of 5 mL/h bupivacaine 0.25% (Group B) ,0,
milorad,1799,4900317,Significantly decreased,"The overall morphine requirements over the first 48 h in the ICU were significantly less in Group B than Group C (8.6 ± 0.94 mg vs. 18.83 ± 3.4 mg, respectively, P = 0.02) [Table 2].", Need of morphine during 48 hours after surgery , Presternal catheter with continuous saline infusion (Group C) , Presternal catheter with continuous infusion of 5 mL/h bupivacaine 0.25% (Group B) ,0,
milorad,1730,5742644,Cannot tell based on the abstract,, Habituation from phase I to phase III , Placebo , Haloperidol ,0,
milorad,1730,5742644,Invalid Prompt,, Habituation from phase I to phase III , Placebo , Haloperidol ,1,"I can't absolutely decide about statistical significance even if these details are very indicating: ""fMRI results in the absolute task. Analyses revealed a significant interaction between stimulation magnitude, drug and time in left postcentral gyrus (A) and left midcingulate cortex (B). Under placebo in phase I, activity increased as a function of stimulation magnitude (absolute coding), and this effect was absent in phase III (i.e., habituation). Under haloperidol, however, there was no significant habituation from phase I to phase III."""
milorad,1774,4472776,Cannot tell based on the abstract,, Number of days admitted in the hospital , Transparent dressings , Chlorhexidine gluconate dressing ,0,
milorad,1774,4472776,No significant difference,The number of ICU-days as well as the number of days before discharge and death occurred was comparable in the two groups., Number of days admitted in the hospital , Transparent dressings , Chlorhexidine gluconate dressing ,0,
milorad,1818,5003869,Cannot tell based on the abstract,," Adherence in patients starting with RAS-inhibitors, statins and bisphosphonates. ", Usual care , Pharmacist telephone counseling ,0,
milorad,1818,5003869,Significantly increased,"Comparing patients with counseling to patients with usual care (per protocol analysis), adherence was statistically significant higher for patients starting with RAS-inhibitors, statins and bisphosphonates."," Adherence in patients starting with RAS-inhibitors, statins and bisphosphonates. ", Usual care , Pharmacist telephone counseling ,0,
milorad,1702,3403627,Significantly decreased,"However, analgesic drug usage in the acupressure group patients was significantly lower than in the sham control group (P < 0.05), controlling for BMI, age, and pain score.", Use of analgesic drugs , Sham control group , Auricular acupressure therapy ,0,
milorad,1812,5003869,Cannot tell based on the abstract,, Mean adherence rates , Usual care , Pharmacist telephone counseling ,0,
milorad,1812,5003869,No significant difference,"In the overall ITT analysis we found a mean adherence rate (MPRm) of 74.7% (SD 37.5) for intervention patients and 74.5% (SD 37.9) for control patients (see Table 2). The proportion adherent patients (MPRm≥80%) was 69.0% in the intervention arm and 69.9% in the usual care arm and differences between intervention and usual care arms were not significantly different on both outcomes. Patients with counseling (PP-analysis) were not significantly more adherent (78.5% respectively 74.3%, see Table 2).", Mean adherence rates , Usual care , Pharmacist telephone counseling ,0,
milorad,1719,5742644,Cannot tell based on the abstract,, Stimulation outcomes , Placebo , Haloperidol ,0,
milorad,1719,5742644,No significant difference,"The mean RTs are depicted in Table 4. A 2 × 3 × 2 ANOVA with the factor drug (placebo/haloperidol), context (1/2/3) and relative stimulation outcome (low/high) revealed a significant main effect of context (F(1.91,40.03) = 44.03; p < 0.0001), stimulation outcome (F(1,19) = 34.07; p < 0.0001) and a significant interaction between context and stimulation outcome (F(1.94,36,84) = 85.49; p < 0.0001), but there was no effect of drug (p’s > 0.214).", Stimulation outcomes , Placebo , Haloperidol ,0,
milorad,1816,5003869,Cannot tell based on the abstract,," Therapy discontinuation in patients starting with RAS-inhibitors, statins and bisphosphonates. ", Usual care , Pharmacist telephone counseling ,0,
milorad,1816,5003869,Invalid Prompt,," Therapy discontinuation in patients starting with RAS-inhibitors, statins and bisphosphonates. ", Usual care , Pharmacist telephone counseling ,1,"The intervention has a different impact on elements of the outcome: ""For patients starting with RAS-inhibitors 22.6% of the patients in the intervention arm discontinued therapy compared to 27.9% of patients with usual care which is significantly lower (HR 0.77, 95% CI 0.69, 0.91). The result of the PP-analysis is comparable but not statistically significant. For statins and bisphosphonate users, discontinuation rates were not significantly different (HR 0.87, 95% CI 0.73, 1.10, respectively 0.73, 95% CI 0.56, 1.02).""."
milorad,1747,5742644,Cannot tell based on the abstract,, Discrimination between stimulation intensities , Placebo , Haloperidol ,0,
milorad,1747,5742644,No significant difference,"Instead, participants were equally able to differentiate between stimulation intensities irrespective of time and drug.", Discrimination between stimulation intensities , Placebo , Haloperidol ,0,
milorad,1691,3600348,Cannot tell based on the abstract,, Positive predictive value for extubation failure , Pressure support ventilation , Automatic tube compensation ,0,
milorad,1691,3600348,Cannot tell based on the abstract,, Positive predictive value for extubation failure , Pressure support ventilation , Automatic tube compensation ,0,
milorad,1691,3600348,Invalid Prompt,, Positive predictive value for extubation failure , Pressure support ventilation , Automatic tube compensation ,1," I can't find the outcome named ""positive predictive value for extubation failure"". There are ""positive predictive values"" for ATC and PSV. This is visible in these paragraphs:

“Our study showed that successful completion of the SBT had a greater predictive value for successful extubation than the predictive value of failed trial for extubation failure; successful completion of the SBT on ATC showed a 91%, sensitivity with a positive predictive value of 91% and specificity was 83% with a negative predictive value of 83% and accuracy 88%. While successful completion of the SBT on PS showed a 69% sensitivity for predicting successful extubation with a positive predictive value of 90% and specificity was 83% with a negative predictive value of 56% and accuracy 74% with no significant difference between the two groups (P = 0.52).”

“Results. In the ATC group (n = 17), 11 (65%) patients passed the SBT with subsequent extubation failure (9%). While in PSV group (n = 19), 10 (53%) patients passed the SBT with subsequent extubation failure (10%). This represented a positive predictive value for ATC of 91% and PSV of 90% (P = 0.52). Five (83%) of the patients who failed the SBT in ATC group were reintubated. This represented a higher negative predictive value for ATC of 83% than for PSV which was 56%. None of the assessed risk factors were independently associated with extubation failure including failed trial. Conclusion. ATC was equivalent to PSV in predicting patients with successful extubation. A trial failure in ATC group is associated with but does not definitely predict extubation failure.”
"
milorad,1771,4780150,No significant difference,"At baseline, the MRDR values (95 % CI) for infants were comparable in the intervention and control groups: normal at 0·032 (SD 0·018) (0·025–0·038) and 0·031 (SD 0·018) (0·024–0·038), respectively.", Baseline MRDR values , Sachets of â€œSprinklesâ€� without vitamin A , Sachets of â€œSprinklesâ€� with vitamin A ,0,
milorad,1761,4199180,Cannot tell based on the abstract,," Child-Pugh, GAHS, MDF, and MELD scores at 3 months, 6 months, and 1 year ", Pentoxifylline alone (Group 1) , Pentoxifylline plus prednisolone (Group 2) ,0,
milorad,1761,4199180,No significant difference,"But there were no significant differences in MELD, MDF, Child-Pugh and GAHS score between two groups at the end of 3 months, 6 months and 1 year."," Child-Pugh, GAHS, MDF, and MELD scores at 3 months, 6 months, and 1 year ", Pentoxifylline alone (Group 1) , Pentoxifylline plus prednisolone (Group 2) ,0,
milorad,1690,5362210,Cannot tell based on the abstract,, Burden of hyperoxia within the 4th quartile versus quartile 1â€“3 , Blinded collection of NIRS values combined with treatment as usual , Cerebral NIRS monitoring in combination with an evidence based intervention guideline ,0,
milorad,1690,5362210,No significant difference,"As expected according to the primary result of the SafeBoosC II trial [14], there were significantly fewer infants form the intervention group with a burden of hypoxia in the 4th quartile, than in quartile 1–3, whereas the burden of cerebral hyperoxia within the 4th quartile versus quartile 1–3, was unaffected by allocation in the SafeBoosC trial, Table 1.", Burden of hyperoxia within the 4th quartile versus quartile 1â€“3 , Blinded collection of NIRS values combined with treatment as usual , Cerebral NIRS monitoring in combination with an evidence based intervention guideline ,0,
milorad,1731,5742644,Cannot tell based on the abstract,, Brain regions with adaptive coding  , Placebo , Haloperidol ,0,
