RowID,Outcome,Comparator,Intervention,Answer,Reasoning,xml_offsets,XML,PMID,Location
 5819581 ,neutrophil count,"the best pharmacological therapy (PT) and Intrapulmonary percussive ventilation (IPV)  , ",PT group with high-frequency chest wall oscillation (HFCWO) ,Significantly increased,Only a slight significant change in neutrophil count was observed in the IPV group compared to HFCWO group (p&lt;0.05).,20402:20535, 5819581 ,29497290,Unavailable
 5819581 ,"mMRC, BCSS, and CAT scores",the best pharmacological therapy (PT) and Intrapulmonary percussive ventilation (IPV) or PT group with high-frequency chest wall oscillation (HFCWO) ,PT alone,Significantly increased,"Patients in both the IPV group and the HFCWO group showed a significant improvement in the tests of dyspnea and daily life and health status assessment (mMRC, BCSS, and CAT) compared to those in the control group.",18846:19059, 5819581 ,29497290,Unavailable
 5599826 ,eye open center of pressure-x (EO CoP-x),augmented reality (AR)-based otago exercise or yoga group ,self-exercise group ,Significantly decreased,"Regarding balance, eye open center of pressure-x (EO CoP-x) was significantly (p&lt;0.05) decreased in AR group and yoga group.",11613:11738, 5599826 ,28931993,Unavailable
 5599826 ,"eye close center of pressure (EC COP-x), eye open standard deviation-x (EO SD-x), and eye open height of ellipse (EO HoE)",augmented reality (AR)-based otago exercise ,self-exercise group or yoga group ,Significantly decreased,"However, eye close center of pressure (EC COP-x), eye open standard deviation-x (EO SD-x), and eye open height of ellipse (EO HoE) were only significantly decreased in the AR group.",11738:11920, 5599826 ,28931993,Unavailable
 5599826 ,morse fall scale,augmented reality (AR)-based otago exercise ,self-exercise group or yoga group ,Significantly increased,AR group also showed meaningfully (p&lt;0.05) improved results in morse fall scale.,11920:12001, 5599826 ,28931993,Unavailable
 5388709 ,"voluntary or electrically evoked isometric force production, or twitch electromechanical delay and time-to-peak tension",β-alanine (BA),placebo,No significant difference,"BA supplementation had no effect on voluntary or electrically evoked isometric force production, or twitch electromechanical delay and time-to-peak tension.",5921:6078, 5388709 ,28349262,Unavailable
 5388709 ,percentage change in fresh muscle HRT,β-alanine (BA),placebo,No significant difference,"Post hoc analysis showed that the percentage change in fresh muscle HRT was not significantly different between the BA (0 ± 9 ms; +1 ± 15%) and PLA group (+7 ± 10 ms; +12±15%) with a medium effect reported (P = 0.10, Cohen’s d = 0.7).",50115:50401, 5388709 ,28349262,Unavailable
 5388709 ,percentage change in fatigued muscle HRT,β-alanine (BA),placebo,Significantly decreased,"In fatigued muscle, post hoc analysis showed that the percentage change in fatigued muscle HRT was significantly different between the BA (−2.7 ± 16 ms; −2 ± 20%) and PLA group (12 ± 12 ms; 16 ± 17%) with a large effect reported (P = 0.03, Cohen’s d = 1.0).",50400:50709, 5388709 ,28349262,Unavailable
 2556743 ,amount of HES and the total amount of fluid,minimizing the variation in arterial pulse pressure (ΔPP) induced by mechanical ventilation.,control,Significantly increased,"During the surgical procedure, the amount of HES and the total amount of fluid (including crystalloid, HES, and blood products) was significantly greater in group I than in group C (Table 2).",21457:21688, 2556743 ,17822565,Unavailable
 2556743 ,"duration of mechanical ventilation, stay in the ICU, stay in hospital ",minimizing the variation in arterial pulse pressure (ΔPP) induced by mechanical ventilation.,control,Significantly decreased,"The median [interquartile range] duration of mechanical ventilation (1 [1 to 2] versus 5 [1 to 12] days, P &lt; 0.05), stay in the ICU (3 [2 to 4] versus 9 [4.5 to 15.5] days, P &lt; 0.01), and stay in hospital (7 [6 to 8.25] versus 17 [8 to 20] days, P &lt; 0.01) was significantly lower in group I than in group C (Figure 4). Over the study period (until hospital discharge), five patients died (on days 7, 11, 18, 19, and 26) in group C, whereas two patients died (on days 7 and 22) in group I (P = 0.171).",26669:27066, 2556743 ,17822565,Unavailable
 2556743 ,The number of patients with postoperative complications,minimizing the variation in arterial pulse pressure (ΔPP) induced by mechanical ventilation.,control,Significantly decreased,"The number of patients with postoperative complications is shown in Figure 3. Fewer patients developed complications in group I (7 patients (41%) versus 12 patients (75%), P = 0.049). The number of complications per patient was lower in group I than in group C (1.4 ± 2.1 per patient versus 3.9 ± 2.8 per patient, P = 0.015).",26669:27066, 2556743 ,17822565,Unavailable
 5966929 ,The proportion of accurate trials ,received four 30-min robot-based gestural training sessions,received the gestural training after the completion of research,Significantly increased,"The proportion of accurate trials with the participants with ASD in the intervention condition was greater than that for the participants with typical development, p &lt; .001, and for the participants with ASD in the wait-list control condition, p &lt; .001.",51634:51928, 5966929 ,29796238,Unavailable
 3499555 ,IncellDx positivity,mRNA testing,DNA testing,Significantly decreased,"IncellDx mRNA positivity was almost half of CLART2 DNA positivity (29.7% vs. 55.5, p&lt;0.001),",36520:36614, 3499555 ,23166611,Unavailable
 3499555 ,inadequate samples,mRNA testing,DNA testing,Significantly increased,"Furthermore, mRNA had significantly more inadequate samples (36 vs. 14, p = 0.007).",36866:36949, 3499555 ,23166611,Unavailable
 3499555 ,specificity and PPV ,mRNA testing,DNA testing,Significantly increased,"mRNA testing displayed similar NPV, slightly lower sensitivity but significantly higher specificity and PPV than DNA testing, except only when DNA positivity for either HPV16 or 18 was used.",7915:8105, 3499555 ,23166611,Unavailable
 5440036 ,The nausea severity,7.5 μg/kg palonosetron or 2.5 μg/kg palonosetron and 15 μg/kg droperidol ,"2.5 μg/kg palonosetron, ",Significantly decreased,"The nausea severity in Group P7.5 and Group P+D was significantly lower than that in Group P2.5 at 0–4 h (PP2.5–P7.5=0.0159, PP2.5–P+D=0.0003) and 24–48 h (PP2.5–P7.5=0.0032, PP2.5–P+D=0.0032), while the nausea score between Group P7.5 and Group P+D was similar (P=0.3580).",20119:20521, 5440036 ,28553076,Unavailable
 5440036 ,the vomiting scores,7.5 μg/kg palonosetron or 2.5 μg/kg palonosetron and 15 μg/kg droperidol ,"2.5 μg/kg palonosetron, ",No significant difference,No significant difference was found between the vomiting scores of each group.,19882:19960, 5440036 ,28553076,Unavailable
 5440036 ,The CR rate,2.5 μg/kg palonosetron,2.5 μg/kg palonosetron and 15 μg/kg droperidol ,Significantly decreased,"The CR rate of Group P2.5 was significantly lower than that of Group P+D at all time intervals, except for 4–72 h, and that of Group P7.5 at 24–72 h (Table 3).",20695:20906, 5440036 ,28553076,Unavailable
 5440036 ,The recovery time,7.5 μg/kg palonosetron or 2.5 μg/kg palonosetron and 15 μg/kg droperidol ,"2.5 μg/kg palonosetron, ",No significant difference,"The recovery time of Group P2.5, Group P7.5, and Group P+D was 33.32±8.36 min, 30.00±7.01 min, and 29.67±8.69 min, respectively. No significant difference was found between the three groups, in terms of recovery time (P=0.076).",20907:21151, 5440036 ,28553076,Unavailable
 4710520 ,The difference of IOP,"dorzolamide-timolol fixed combination (DTFC) and lubricant, and latanoprost for 4 weeks each","latanoprost, lubricant, and DTFC for 4 weeks each",No significant difference,The difference of IOP between the two treatments was 0.39 ± 0.21 mmHg (mean ± SE) and there was no statistically significant difference (p = 0.07).,25087:25235, 4710520 ,26756747,Unavailable
 4710520 ,Fluctuation in IOP,"dorzolamide-timolol fixed combination (DTFC) and lubricant, and latanoprost for 4 weeks each","latanoprost, lubricant, and DTFC for 4 weeks each",No significant difference,"Fluctuation in IOP was calculated for each visit, and there was no statistically significant difference between the two treatments (p = 0.65).",25869:26011, 4710520 ,26756747,Unavailable
 4710520 ,Diurnal systolic and diastolic BP,"dorzolamide-timolol fixed combination (DTFC) and lubricant, and latanoprost for 4 weeks each","latanoprost, lubricant, and DTFC for 4 weeks each",No significant difference,"Diurnal systolic and diastolic BP were lower in the DTFC than latanoprost group; however, the difference between the groups was not statistically significant (Table 3, Fig 3).",35723:36004, 4710520 ,26756747,Unavailable
 4710520 ,The heart rate,"dorzolamide-timolol fixed combination (DTFC) and lubricant, and latanoprost for 4 weeks each","latanoprost, lubricant, and DTFC for 4 weeks each",No significant difference,The HR showed no statistically significant difference between the groups (Table 4).,36005:36142, 4710520 ,26756747,Unavailable
 4710520 ,Diurnal OPP and DOPP,"dorzolamide-timolol fixed combination (DTFC) and lubricant, and latanoprost for 4 weeks each","latanoprost, lubricant, and DTFC for 4 weeks each",No significant difference,Diurnal OPP and DOPP also showed no statistically significant difference between the groups at all time points (Tables 5 and 6; Fig 4).,36513:36809, 4710520 ,26756747,Unavailable
 4360612 ,Six-month satisfaction rates,minimally invasive SI joint fusion with triangular titanium implants ,non-surgical management,Significantly increased,"Six-month satisfaction rates were higher in the surgery group compared to the NSM group (79.0 vs. 27.3% very satisfied, p&lt;.0001);",54700:54830, 4360612 ,25785242,Unavailable
 4360612 ,The mean number of adverse events per subject,minimally invasive SI joint fusion with triangular titanium implants ,non-surgical management,No significant difference,"The mean number of events per subject was slightly higher in the surgery group (1.3 vs. 1.0 events, p=0.1857).",55260:55371, 4360612 ,25785242,Unavailable
 4360612 ,number of patient exhibited pain improvement of ≥20 points,minimally invasive SI joint fusion with triangular titanium implants ,non-surgical management,Significantly increased,83% of the surgery group and 25% of the NSM group exhibited a pain improvement of ≥20 points (p&lt;.0001).,48243:48347, 4360612 ,25785242,Unavailable
 4360612 ,success rates,minimally invasive SI joint fusion with triangular titanium implants ,non-surgical management,Significantly increased,"By month 6, 83 of 102 SI joint fusion subjects (81.4%, 95% posterior credible interval [CI] 72.4-88.4%) and 11 of 46 NSM subjects (23.9%, 95% CI 12.6-38.8%) met the study's primary success endpoint. The difference in success rates was 56.6% (95% CI 41.4-70.0%) and the posterior probability that the success rate was higher in the SI joint fusion group was &gt;0.999.",44038:44403, 4360612 ,25785242,Unavailable
 4360612 ,number of patient that had ODI improvement of ≥15 points,minimally invasive SI joint fusion with triangular titanium implants ,non-surgical management,Significantly increased,75% of the surgery group vs. 27.3% of the NSM group had ODI improvement of ≥15 points (p&lt;.0001).,48626:48723, 4360612 ,25785242,Unavailable
 5852933 ,the shear bond strength of the composite resin with dentin,dentin pretreatment with 10% sodium ascorbate for 5 min (IIa) or 10 min (IIb),no dentin pretreatment done or dentin pretreatment with 6.5% proanthocyanidin (PA) for 5 min (IIIa) or 10 min (IIIb).,Significantly increased,"Mean difference was found to be maximum between Groups I and IIb and minimum between Groups IIIa and IIIb. All the between-group comparisons except between Groups IIIa and IIIb were significant statistically [Table 3]. On the basis of above evaluation, the following order of shear bond strength was observed in different groups/subgroups:IIb &gt; IIa &gt; IIIb ~ IIIa &gt; I” with “IIb &gt; IIa &gt; IIIb &gt; IIIa &gt; I”.",14518:15007, 5852933 ,29628645,Unavailable
 2365957 ,proportion of patients achieving HIV-1 RNA &lt; 50 copies/mL in the ITT,Once-daily (QD) ritonavir 100 mg-boosted fosamprenavir 1400 mg (FPV/r100),"atazanavir 300 mg (ATV/r100), plus tenofovir/emtricitabine (TDF/FTC) 300 mg/200 mg",No significant difference,"No significant differences (p &gt; 0.05) were noted between the FPV/r100 and ATV/r100 regimens at week 48 (Figure 1) regarding proportion of patients achieving HIV-1 RNA &lt; 50 copies/mL in the ITT: MD = F analysis (75% vs 83%) or ITT:observed analysis (89% vs 92%), nor in the proportion achieving &lt; 400 copies/mL in these analyses (79% vs 87%); 93% vs 96%).",21842:22255, 2365957 ,18373851,Unavailable
 2365957 ,magnitude of CD4+ count,Once-daily (QD) ritonavir 100 mg-boosted fosamprenavir 1400 mg (FPV/r100),"atazanavir 300 mg (ATV/r100), plus tenofovir/emtricitabine (TDF/FTC) 300 mg/200 mg",No significant difference,"CD4+ counts showed a similar pattern of increase over the course of the study in the FPV/r100 and ATV/r100 arms, with no statistically significant differences in magnitude of CD4+ count increase at any study visit (Figure 2).",23528:23790, 2365957 ,18373851,Unavailable
 2365957 ,Fasting total/LDL/HDL-cholesterol,Once-daily (QD) ritonavir 100 mg-boosted fosamprenavir 1400 mg (FPV/r100),"atazanavir 300 mg (ATV/r100), plus tenofovir/emtricitabine (TDF/FTC) 300 mg/200 mg",No significant difference,"Fasting total/LDL/HDL-cholesterol changes-from-baseline were also similar,",5679:5754, 2365957 ,18373851,Unavailable
 5066860 ,MRS score,"probiotics plus NUT for 4 weeks, followed by a 4-week treatment with probiotics plus placebo ","probiotics plus placebo over 4 weeks, followed by a 4-week treatment with probiotics plus NUT",Significantly decreased,"After the NUT period, participants showed a significant reduction in MRS score (18.4±5.4) in comparison to baseline (28.4±5) and the placebo period (28±5.2) (P&lt;0.0001 for both comparisons) (Figure 2).",18860:19128, 5066860 ,27785106,Unavailable
 5066860 ,high-density lipoprotein cholesterol plasma concentration,"probiotics plus NUT for 4 weeks, followed by a 4-week treatment with probiotics plus placebo ","probiotics plus placebo over 4 weeks, followed by a 4-week treatment with probiotics plus NUT",Significantly increased,increase in high-density lipoprotein cholesterol plasma concentration versus baseline and versus placebo (all P&lt;0.04).,5669:5808, 5066860 ,27785106,Unavailable
 5066860 ,triglycerides and total and low-density lipid (LDL)-cholesterol plasma levels,"probiotics plus NUT for 4 weeks, followed by a 4-week treatment with probiotics plus placebo ","probiotics plus placebo over 4 weeks, followed by a 4-week treatment with probiotics plus NUT",Significantly decreased,"In particular, at the end of the active-treatment period, we observed a significant reduction in triglycerides and total and low-density lipid (LDL)-cholesterol plasma levels, and an increase in HDL-cholesterol plasma concentration versus baseline and versus placebo (all P&lt;0.04).",19723:20022, 5066860 ,27785106,Unavailable
 5066860 ,MRS score,"probiotics plus NUT for 4 weeks, followed by a 4-week treatment with probiotics plus placebo ","probiotics plus placebo over 4 weeks, followed by a 4-week treatment with probiotics plus NUT",Significantly decreased,"After the NUT period, participants showed a significant reduction in MRS score (18.4±5.4) in comparison to baseline (28.4±5) and the placebo period (28±5.2) (P&lt;0.0001 for both comparisons) (Figure 2).",18860:19128, 5066860 ,27785106,Unavailable
 5066860 ,high-density lipoprotein cholesterol plasma concentration,"probiotics plus NUT for 4 weeks, followed by a 4-week treatment with probiotics plus placebo ","probiotics plus placebo over 4 weeks, followed by a 4-week treatment with probiotics plus NUT",Significantly increased,increase in high-density lipoprotein cholesterol plasma concentration versus baseline and versus placebo (all P&lt;0.04).,5669:5808, 5066860 ,27785106,Unavailable
 5066860 ,triglycerides and total and low-density lipid (LDL)-cholesterol plasma levels,"probiotics plus NUT for 4 weeks, followed by a 4-week treatment with probiotics plus placebo ","probiotics plus placebo over 4 weeks, followed by a 4-week treatment with probiotics plus NUT",Significantly decreased,"In particular, at the end of the active-treatment period, we observed a significant reduction in triglycerides and total and low-density lipid (LDL)-cholesterol plasma levels, and an increase in HDL-cholesterol plasma concentration versus baseline and versus placebo (all P&lt;0.04).",19723:20022, 5066860 ,27785106,Unavailable
 4360719 ,"CRQ dyspnoea score, the ESWT distance between the two groups, BMI, body fat EQ5D, MET-minutes, activity rating, HADS, exacerbations or admissions",2 h (1 h individually tailored exercise training and 1 h education programme) every 3 months for 1 year.,standard care,No significant difference,"No statistically significant differences were detected between the intervention and control groups for the CRQ dyspnoea score (0.19 (−0.26 to 0.64) units) or other domains of the CRQ, the ESWT distance between the two groups (109.1 (−100.1 to 318.2) metres), BMI, body fat EQ5D, MET-minutes, activity rating, HADS, exacerbations or admissions (table 2).",29934:30345, 4360719 ,25762226,Unavailable
 4210953 ,"PHQ, GAD, or WSAS scores",short message service (SMS),control,No significant difference,"Intervention and control groups did not differ significantly on their intake PHQ, GAD, or WSAS scores, suggesting similar levels of psychological distress.",28114:28269, 4210953 ,25295667,Unavailable
 4210953 ,"treatment completion, treatment length, number of sessions attended, or DNA rate",short message service (SMS),control,No significant difference,"Regarding attendance, there were no statistically significant differences between intervention and control groups on treatment completion, treatment length, number of sessions attended, or DNA rate.",29267:29466, 4210953 ,25295667,Unavailable
 3258215 ,the frequency of providing EAFD and EASD of statins in community pharmacies,intensive support for the implementation,a written manual on the implementation of EAFD and EASD ,No significant difference,"In the intervention group a total of 72 of 469 new statin users (15.4%) received education and 49 of 393 patients with a second statin prescription (12.5%) compared to 78 of 402 new users (19.4%, P = 0.944) and 35 of 342 patients with a second prescription (10.2%, P = 0.579) in the control group.",5191:5522, 3258215 ,22087850,Unavailable
 4769147 ,"rates of exclusive as well as any breastfeeding at discharge, 3 months and 6 months of infants’ age ","controlled limited formula (CLF) intervention (10 ml formula by syringe after each breastfeeding, discontinued at onset of lactation) ","control group (standard approach, SA).",No significant difference,"We found no evidence of difference between treatment groups in the rates of exclusive as well as any breastfeeding at discharge (p-value 0.2 and &gt;0.99 respectively), 3 months (p-value 0.12 and 0.10) and 6 months of infants’ age (p-value 0.45 and 0.34 respectively).",11235:11500, 4769147 ,26918700,Unavailable
 4769147 ,maximal body weight loss,"controlled limited formula (CLF) intervention (10 ml formula by syringe after each breastfeeding, discontinued at onset of lactation) ","control group (standard approach, SA).",Significantly decreased,"Although there was no statistically significant difference in birth weights or weights at enrolment between the intervention groups, there was a significant difference in the maximal body weight loss (expressed in percent—minus 7.3% in CLF group and minus 8.4% in control group respectively, p = 0.002).",47801:48104, 4769147 ,26918700,Unavailable
 4769147 ,Levels of bilirubin above 200 umol/l,"controlled limited formula (CLF) intervention (10 ml formula by syringe after each breastfeeding, discontinued at onset of lactation) ","control group (standard approach, SA).",Significantly decreased,"Llevels of bilirubin above 200 umol/l were found in 8 cases (16%) in the CLF group and in 18 cases (36%) in the control group. This difference is statistically significant (p-value 0.02),",49129:49317, 4769147 ,26918700,Unavailable
 3659156 ,blood pressure values,"hemodynamic, in which treatment choice considered impedance cardiography results",empiric,Significantly decreased,"All final blood pressure values were lower in the hemodynamic group, significantly for office systolic blood pressure (empiric vs. hemodynamic: 136.1 vs. 131.6 mmHg; p=0.036) and diastolic blood pressure (87.0 vs. 83.7 mmHg; p=0.013), as well as night-time systolic blood pressure (121.3 vs. 117.2 mmHg; p=0.023) and diastolic blood pressure (71.9 vs. 68.4 mmHg; p=0.007).",5190:5648, 3659156 ,23558598,Unavailable
 3770450 ,Serum P1NP,2-hour session of Thai traditional massage twice a week for 4 weeks,"4-week control period after a 2-week washout, or vice versa",Significantly increased,"Serum P1NP increased significantly after Thai traditional massage (P &lt;0.01),",3866:3960, 3770450 ,23530566,Unavailable
 3770450 ,serum osteocalcin or CTX,2-hour session of Thai traditional massage twice a week for 4 weeks,"4-week control period after a 2-week washout, or vice versa",No significant difference,while there was no change in serum osteocalcin or CTX.,3960:4015, 3770450 ,23530566,Unavailable
 3611074 ,median preoperative anxiety score in the pediatric ward and in the operating room,1 mg/kg ketorolac,control,No significant difference,"There was no significant difference in the median preoperative anxiety score using mYAS between two groups in the pediatric ward (median: 23.3 and range: 23.3-23.3 in the control group vs. median 23.3 and range: 23.3-30.0 in the ketorolac group, P = 0.178) and in the operating room (median: 31.7 and range: 25.0-41.7 in the control group vs. median: 31.7 and range: 27.5-47.5 in the ketorolac group, P = 0.447).",15459:15871, 3611074 ,23560190,Unavailable
 3611074 ,"the incidence of EA  at 5, 20 min ",1 mg/kg ketorolac,control,No significant difference,"There was no significant difference in the incidence of EA between control groups and the ketorolac group at 5 min (one patient, 3% vs. four patients, 10%, P = 0.360) and at 20 min (16 patients, 41 % vs 11 patients, 27%, P = 0.269).",16016:16249, 3611074 ,23560190,Unavailable
 3611074 ,The total number of patients displaying EA,1 mg/kg ketorolac,control,No significant difference,The total number of patients displaying EA was 16 (41%) in the control group and 13 (32%) in the ketorolac group (P = 0.526) (Fig. 1).,16249:16421, 3611074 ,23560190,Unavailable
 3611074 ,the number of children who received fentanyl for analgesia after 20 min in the PACU,1 mg/kg ketorolac,control,Significantly decreased,"There was a significant difference in the number of children who received fentanyl for analgesia after 20 min in the PACU when comparing the control group (13/39, 33%) to the ketorolac group (5/41, 12%) (P = 0.046).",16833:17048, 3611074 ,23560190,Unavailable
 5654748 ,"average number of days per week with a step entry, average time per week on the website and average number of website visits per week",Web 2.0-based intervention on physical activity behaviour,10 000 Steps programme,Significantly increased,"The Web 2.0 group had significantly higher average number of days per week with a step entry, average time per week on the website and average number of website visits per week at 0–3, 3–12 and 12–18 months compared with the Web 1.0 group (table 4).",39607:39914, 5654748 ,28049624,Unavailable
 5654748 ,average number of days per week with a step comment at 0–3 months;,Web 2.0-based intervention on physical activity behaviour,10 000 Steps programme,Significantly increased,The Web 2.0 group had a significantly greater average number of days per week with a step comment in comparison with the Web 1.0 group at 0–3 months;,39915:40065, 5654748 ,28049624,Unavailable
 5654748 ,average number of days per week with a step comment at 3–12 and 12–18 months.,Web 2.0-based intervention on physical activity behaviour,10 000 Steps programme,No significant difference,"The Web 2.0 group had a significantly greater average number of days per week with a step comment in comparison with the Web 1.0 group at 0–3 months; however, this was no longer statistically significant at 3–12 and 12–18 months.",39915:40144, 5654748 ,28049624,Unavailable
 4768925 ,The NIHSS score and levels of ACTH and COR,intravenous drips of butylphthalide,control,Significantly decreased,The NIHSS score and levels of ACTH and COR of the treatment group were significantly lower than those of the control group (p&lt;0.05).,4592:4725, 4768925 ,26955446,Unavailable
 3622018 ,sleep disturbance symptoms,Mind–Body Bridging (MBB) and Mindfulness Meditation (MM) ,sleep hygiene education (SHE),Significantly decreased,"Mixed effects model analysis revealed that mean sleep disturbance symptoms in the MBB (p = .0029) and MM (p = .0499) groups were lower than in the SHE group, indicating that both mind–body interventions improved sleep.",4480:4732, 3622018 ,23338490,Unavailable
 3622018 ,"overall levels of mindfulness, self-compassion, well-being",Mind–Body Bridging (MBB) ,sleep hygiene education (SHE),Significantly increased,"In addition, compared with the SHE group, the MBB group showed reductions in self-reported depression symptoms (p = .040) and improvements in overall levels of mindfulness (p = .018), self-compassion (p = .028), and well-being (p = .019) at postintervention.",4732:5059, 3622018 ,23338490,Unavailable
 3622018 ,self-reported depression symptoms,Mind–Body Bridging (MBB) ,sleep hygiene education (SHE),Significantly decreased,"In addition, compared with the SHE group, the MBB group showed reductions in self-reported depression symptoms (p = .040)",4732:4872, 3622018 ,23338490,Unavailable
 3622018 ,Positive and Negative Affect,Mind–Body Bridging (MBB)  and Mindfulness Meditation (MM) ,sleep hygiene education (SHE),No significant difference,"However, the ANCOVA indicated that the groups did not statistically differ from one another for negative (p = .612) and positive affect (p = .278) (see Table 7 for unadjusted means and standard deviations of PANAS scores).",83005:83302, 3622018 ,23338490,Unavailable
 5055753 ,The percentages of patients in the calm and sedated scale,0.2 mg oral clonidine ,2 mg oral midazolam,Significantly increased,"The percentages of patients in the calm and sedated scale were significantly higher in the clonidine group (35 and 42.5%, respectively), compared to the midazolam group (17.5 and 17.5%, respectively) (P = 0.042, 0.029; respectively).",18414:18648, 5055753 ,27761415,Unavailable
 5055753 ,the percentages of patients in the agitated and heavily sedated,0.2 mg oral clonidine ,2 mg oral midazolam,Significantly decreased,"In addition, the percentages of patients in the agitated and heavily sedated group were significantly higher in the midazolam group, compared to this in the clonidine group (P = 0.002 and 0.014; respectively) (Figure 1).",18648:18911, 5055753 ,27761415,Unavailable
 5055753 ,The mean ± SD of intraoperatively administered fentany,0.2 mg oral clonidine ,2 mg oral midazolam,Significantly decreased,The mean ± SD of intraoperatively administered fentanyl in the clonidine group (105 ± 30.8) was significantly lower than in the midazolam group (165 ± 34.5) (P = 0.0018) (Figure 2).,19296:19520, 5055753 ,27761415,Unavailable
 5055753 ,Mean ± SD of heart rate,0.2 mg oral clonidine ,2 mg oral midazolam,No significant difference,"Mean ± SD of heart rate in the clonidine group was lower than that for the midazolam group, at 0 (P = 0.51), 30 (P = 0.24), 60 (P = 0.32), 90 (P = 0.088), 120 (P = 0.072), and 180 (P = 0.095) minutes, but it was not significant at these time points (Figure 3).",19892:20195, 5055753 ,27761415,Unavailable
 5055753 ,VAS scores at one and two hours after operation,0.2 mg oral clonidine ,2 mg oral midazolam,Significantly decreased,"VAS scores were significantly lower at one (P = 0.01) and two hours (P = 0.001) after operation in the clonidine group, compared to the midazolam group.",5459:5611, 5055753 ,27761415,Unavailable
 4815896 ,MMP-8 levels,Low-dose methylprednisolone therapy ,placebo,Significantly increased,"On day 7, reduction in MMP-8 levels (p = 0.0016) occurred in the MPT group,",9656:9749, 4815896 ,27066464,Unavailable
 4815896 ,soluble intercellular adhesion molecule-1 (sICAM-1),Low-dose methylprednisolone therapy ,placebo,Significantly decreased,whereas increases in sICAM-1 levels (p = 0.0005) occurred in the placebo group (no increases in sICAM-1 in the MPT group).,9750:9890, 4815896 ,27066464,Unavailable
 4815896 ,sRAGE levels,Low-dose methylprednisolone therapy ,placebo,No significant difference,sRAGE levels decreased in both MPT and placebo groups (p &lt; 0.0001) from day 0 to day 7.,9890:9995, 4815896 ,27066464,Unavailable
 2826289 ,the Patient Pain Assessment score ,"Bacillus coagulans GBI-30, 6086",placebo,No significant difference,"Subjects who received Bacillus coagulans GBI-30, 6086 experienced borderline statistically significant improvement in the Patient Pain Assessment score (P = .052",4237:4432, 2826289 ,20067641,Unavailable
 2826289 ,Pain Scale ,"Bacillus coagulans GBI-30, 6086",placebo,Significantly decreased,"Subjects who received Bacillus coagulans GBI-30, 6086 experienced borderline statistically significant improvement in the Patient Pain Assessment score (P = .052) and statistically significant improvement in Pain Scale (P = .046) vs placebo.",4237:4530, 2826289 ,20067641,Unavailable
 2826289 ,physician global assessment or physician assessment of painful and swollen joints,"Bacillus coagulans GBI-30, 6086",placebo,No significant difference,There were no significant differences in the physician global assessment or physician assessment of painful and swollen joints.,17196:17324, 2826289 ,20067641,Unavailable
 2826289 ,the ability to walk 2 miles and the ability to reach,"Bacillus coagulans GBI-30, 6086",placebo,No significant difference,"For the HAQ individual disability scores, the ability to walk 2 miles was marginally significant (P = .072) and the ability to reach was not quite significant (P = .11) (Table 2).",17324:17585, 2826289 ,20067641,Unavailable
 4218766 ,risk of 1-year CV morbidity and mortality ,zofenopril 60 mg/day,placebo,Significantly decreased,"In either men or women zofenopril treatment was associated with a significantly larger reduction in the risk of 1-year CV morbidity and mortality and an improved survival as compared to placebo [odds ratio and 95% confidence interval for men: 0.61 (0.48, 0.78), p = 0.0001; women: 0.60 (0.43, 0.86), p = 0.005) ( Figure 3 and 4 ).",37012:37475, 4218766 ,25364906,Unavailable
 3575612 ,adverse drug reactions,pterostilbene 125 mg twice daily or pterostilbene 50 mg twice daily or pterostilbene 50 mg + grape extract (GE) 100 mg twice daily  ,matching placebo twice daily for 6–8 weeks.,No significant difference,"There was no biochemical ADRs on liver, kidney, or glucose markers (See Figure 1). There were no statistically significant self-reported ADRs versus placebo (see Table 2). There were no major ADRs (e.g., hospitalization, new-onset disease, infection, or death).",12972:13314, 3575612 ,23431291,Unavailable
 3575612 ,bicarbonate ,pterostilbene 125 mg twice daily ,matching placebo twice daily for 6–8 weeks.,Significantly decreased,There was a significant 3.6% reduction in bicarbonate in the high-dose group versus placebo (P = 0.02) with a similar trend in both low-dose groups.,13314:13480, 3575612 ,23431291,Unavailable
 3575612 ,BUN,pterostilbene 50 mg twice daily or pterostilbene 50 mg + grape extract (GE) 100 mg twice daily  ,matching placebo twice daily for 6–8 weeks.,No significant difference,"The combination of grape extract and low-dose pterostilbene decreased BUN by 7.1% from baseline (P = 0.01), but this reduction was not significant when compared to placebo (P = 0.20).",13480:13698, 3575612 ,23431291,Unavailable
 4525725 ,The mean number of topics discussed,tailored health risk feedback,generic health risk feedback,No significant difference,"The mean number of topics discussed did not differ between those who received the generic (M = 2.87, SD = 2.39) versus the tailored feedback (M = 2.83, SD = 2.28; t(85) = 0.08, p = .94).",28796:29085, 4525725 ,26243144,Unavailable
 4525725 ,the average number of additional actions related to survey health risks taken by the GP,tailored health risk feedback,generic health risk feedback,No significant difference,"There was also no difference in the average number of additional actions related to survey health risks taken by the GP (such as help plan changes to lifestyle, gave me information, organised a follow up appointment) between participants who received the generic versus tailored feedback (t(85) = 0.85, p = .40).",29085:29431, 4525725 ,26243144,Unavailable
 4525725 ,participants who show report to their GP,tailored health risk feedback,generic health risk feedback,Significantly increased,"Significantly more participants who received the tailored feedback reported showing this to their GP than those who received the generic feedback, Fisher’s exact χ2(2, N = 70) = 7.30, p = .03.Table 2",27454:27744, 4525725 ,26243144,Unavailable
